batch class_loss class_acc conf_loss conf
0 0.4350 81.25 0.3056 78.73
10 0.7895 65.62 0.5163 78.47
20 0.6656 75.00 0.5347 78.73
30 0.7335 71.88 0.4370 75.24
40 0.7460 75.00 0.5077 80.75
50 0.5457 75.00 0.4337 79.06
60 0.9282 59.38 0.5320 75.96
70 0.5430 75.00 0.4352 78.44
80 0.6916 78.12 0.4246 76.86
90 0.4243 84.38 0.3208 77.63
100 0.5077 71.88 0.4202 78.85
110 0.5169 75.00 0.3479 80.66
120 0.9089 65.62 0.4687 76.48
130 0.7765 68.75 0.4669 76.57
140 0.6287 75.00 0.4384 78.81
150 0.4696 81.25 0.2794 77.62
160 0.4687 87.50 0.3274 79.06
170 0.7724 71.88 0.4968 79.05
180 0.6488 75.00 0.3553 79.00
190 0.5796 68.75 0.4411 79.42
200 0.6190 78.12 0.4268 77.86
210 0.5912 71.88 0.4461 74.42
220 0.5340 81.25 0.3302 78.73
230 0.4880 78.12 0.3580 76.41
240 0.4396 78.12 0.3844 76.29
250 0.6808 71.88 0.3734 77.90
260 1.0932 56.25 0.6974 77.56
270 0.5602 75.00 0.4301 78.59
280 0.5872 68.75 0.3566 77.43
290 0.5796 71.88 0.3821 79.38
300 0.5816 71.88 0.4089 78.84
310 0.3758 78.12 0.3253 76.89
320 0.6217 75.00 0.3659 77.99
330 0.3947 84.38 0.3335 80.44
340 0.4310 84.38 0.4384 78.47
350 0.8617 71.88 0.4329 81.15
360 0.6084 75.00 0.4335 78.78
370 0.4982 78.12 0.3050 77.74
380 0.5119 81.25 0.3574 77.82
390 0.5015 75.00 0.4791 75.67
400 0.3201 93.75 0.2917 78.92
410 0.3684 87.50 0.3009 77.07
420 0.9239 59.38 0.6206 76.45
430 1.1184 71.88 0.5945 78.00
440 0.4297 84.38 0.3406 77.32
450 0.4306 78.12 0.2771 81.67
460 0.4657 81.25 0.3300 79.06
470 0.2578 84.38 0.2934 79.45
480 0.5640 78.12 0.3718 79.89
490 0.4724 78.12 0.4797 78.34
500 0.6629 68.75 0.5002 77.26
510 0.3500 84.38 0.3085 79.36
520 0.3951 87.50 0.2855 80.87
530 0.4866 81.25 0.3129 77.41
540 0.4696 75.00 0.3140 78.79
550 0.6765 75.00 0.3933 79.17
560 0.4350 78.12 0.3161 79.35
570 0.6511 81.25 0.3497 77.29
580 0.6670 75.00 0.3526 78.39
590 0.5579 78.12 0.4962 80.01
600 0.5822 78.12 0.3879 77.94
610 0.4717 81.25 0.3847 77.83
620 0.3582 87.50 0.3888 79.62
630 0.4848 81.25 0.3943 80.91
640 0.5414 81.25 0.4460 79.14
650 0.4039 84.38 0.3470 76.84
660 0.4303 81.25 0.2679 79.45
670 0.4295 81.25 0.3317 79.85
680 0.4096 87.50 0.3242 76.05
690 0.5191 84.38 0.2774 79.68
700 0.3436 87.50 0.3535 76.87
710 0.6683 65.62 0.4601 77.24
720 0.4867 81.25 0.4018 81.02
