batch class_loss class_acc conf_loss conf
0 2.2420 25.00 0.6699 43.85
10 1.8339 31.25 0.6987 42.92
20 1.8005 40.62 0.7733 42.97
30 1.5390 65.62 0.7413 44.98
40 1.3600 75.00 0.6995 46.77
50 1.2583 65.62 0.6189 49.12
60 1.2705 68.75 0.6350 51.02
70 1.3470 59.38 0.5950 52.94
80 0.9729 71.88 0.5553 55.52
90 1.0419 81.25 0.5728 56.66
100 0.9224 78.12 0.5021 58.88
110 0.9635 75.00 0.5376 59.17
120 0.9591 68.75 0.4794 60.28
130 0.9897 75.00 0.5117 62.40
140 0.6993 90.62 0.5153 63.21
150 0.8681 81.25 0.4856 63.83
160 0.6396 90.62 0.4903 66.41
170 0.7412 81.25 0.4790 65.12
180 0.6392 87.50 0.4472 66.65
190 0.6958 84.38 0.4563 66.97
200 0.8574 75.00 0.5058 67.81
210 0.6237 78.12 0.3717 69.03
220 0.8507 75.00 0.4850 68.82
230 0.7183 81.25 0.4628 69.52
240 0.6245 81.25 0.4523 68.35
250 0.7691 78.12 0.4852 69.36
260 0.8513 65.62 0.4625 70.51
270 0.7957 68.75 0.4319 71.07
280 0.6295 71.88 0.4309 70.90
290 0.5260 84.38 0.3336 71.76
300 0.6436 71.88 0.5082 72.31
310 0.3894 87.50 0.3122 74.92
320 0.6129 78.12 0.4024 72.07
330 0.6510 78.12 0.3862 72.63
340 0.8109 75.00 0.4831 70.01
350 0.8880 62.50 0.6276 72.24
360 0.5776 78.12 0.3277 72.10
370 0.5819 84.38 0.3475 73.70
380 0.6232 78.12 0.4654 75.67
390 0.8262 65.62 0.4469 73.67
400 0.6106 75.00 0.4162 74.45
410 0.4368 84.38 0.3629 76.57
420 0.4251 87.50 0.3207 76.41
430 0.7547 62.50 0.4839 72.72
440 0.5131 84.38 0.3586 76.57
450 0.7094 71.88 0.3584 74.16
460 0.7213 75.00 0.4196 76.28
470 0.5212 78.12 0.3514 77.39
480 0.5948 81.25 0.4154 75.35
490 0.7646 78.12 0.3659 74.61
500 0.7057 71.88 0.4048 74.93
510 0.7757 78.12 0.4283 74.51
520 0.4786 84.38 0.3052 75.56
530 0.7260 71.88 0.3902 76.43
540 0.7818 68.75 0.4608 77.34
550 0.5856 84.38 0.3158 76.90
560 0.3498 93.75 0.3903 75.11
570 0.6836 71.88 0.4856 76.24
580 0.5759 81.25 0.3288 76.87
590 0.5441 78.12 0.4064 77.83
600 0.5904 78.12 0.3206 73.87
610 0.7129 71.88 0.4488 77.79
620 0.4662 78.12 0.3741 74.88
630 0.6636 81.25 0.3380 76.02
640 0.6601 75.00 0.4659 77.79
650 0.6908 78.12 0.4328 78.58
660 0.5308 84.38 0.4572 76.89
670 1.0331 56.25 0.6615 76.24
680 0.5199 81.25 0.3698 75.54
690 0.6224 81.25 0.3987 77.76
700 0.5086 87.50 0.3258 76.46
710 0.6583 75.00 0.5408 76.63
720 0.7641 65.62 0.4759 76.12
