batch class_loss class_acc conf_loss conf
0 0.5290 81.25 0.3654 72.35
10 0.3992 87.50 0.3830 73.80
20 0.6446 68.75 0.7130 71.58
30 0.6407 71.88 0.4418 73.18
40 0.7070 71.88 0.5193 71.79
50 0.7056 71.88 0.4623 73.02
60 0.9710 62.50 0.7235 72.27
70 0.5817 75.00 0.4968 73.49
80 0.8517 62.50 0.5809 73.05
90 0.8568 71.88 0.6155 75.49
100 0.6300 78.12 0.4614 74.28
110 0.7255 65.62 0.4404 72.69
120 0.7787 68.75 0.5265 73.63
130 0.4954 78.12 0.3625 73.91
140 0.5221 84.38 0.3606 73.39
150 0.9836 65.62 0.5595 74.66
160 0.6693 75.00 0.3950 74.12
170 0.7483 81.25 0.4676 74.66
180 0.4838 78.12 0.4259 76.89
190 0.9070 56.25 0.6953 74.25
200 0.5113 78.12 0.4912 75.06
210 0.8271 75.00 0.5031 73.99
220 0.7971 71.88 0.4800 73.46
230 0.6190 75.00 0.4223 74.12
240 0.8598 62.50 0.5859 71.64
250 0.6891 68.75 0.4204 71.57
260 0.5674 81.25 0.3574 75.56
270 0.5950 75.00 0.4531 74.97
280 0.9370 75.00 0.6130 72.66
290 0.6800 75.00 0.4166 73.86
300 0.4779 84.38 0.3760 75.06
310 0.5137 84.38 0.4897 73.89
320 0.7825 71.88 0.5341 75.12
330 0.8528 65.62 0.5613 73.24
340 0.5219 81.25 0.4306 73.34
350 0.4256 78.12 0.3106 75.02
360 0.5352 78.12 0.4443 74.28
370 1.2082 68.75 0.5492 73.49
380 0.4385 78.12 0.4705 73.49
390 0.4644 81.25 0.4776 75.13
400 0.6850 81.25 0.4437 73.70
410 0.5411 84.38 0.3494 72.96
420 0.4393 87.50 0.3992 75.57
430 0.5707 71.88 0.3285 74.99
440 0.5557 75.00 0.4241 76.83
450 0.7112 65.62 0.4812 73.20
460 0.5578 78.12 0.3869 73.70
470 0.6605 62.50 0.4794 73.46
480 0.6605 71.88 0.4601 72.15
490 0.7009 68.75 0.3820 72.79
500 0.4516 81.25 0.4093 74.10
510 0.8487 59.38 0.5803 72.06
520 0.6991 71.88 0.4465 74.75
530 0.5765 81.25 0.4720 75.01
540 0.6363 75.00 0.4527 72.44
550 0.6470 71.88 0.4490 73.84
560 1.0291 56.25 0.5965 73.96
570 0.6716 75.00 0.4707 75.11
580 0.7086 71.88 0.4770 76.21
590 0.5380 78.12 0.4902 71.84
600 0.6490 68.75 0.4868 73.08
610 0.5050 81.25 0.3422 72.45
620 0.4412 87.50 0.3862 74.57
630 0.6631 62.50 0.4674 73.60
640 0.6278 71.88 0.5211 74.77
650 1.0606 62.50 0.6058 69.32
660 0.6357 71.88 0.3649 75.05
670 0.7305 62.50 0.5039 76.44
680 0.5300 81.25 0.3796 70.24
690 0.6194 75.00 0.4328 72.78
700 0.5147 84.38 0.4177 74.94
710 0.5420 75.00 0.3377 74.11
720 0.6236 78.12 0.4165 74.65
