batch class_loss class_acc conf_loss conf
0 0.6506 71.88 0.4229 70.62
10 0.7039 75.00 0.4590 72.31
20 0.8999 65.62 0.4396 72.91
30 0.7313 68.75 0.4719 72.42
40 0.6548 71.88 0.6999 72.19
50 0.7654 71.88 0.5409 73.56
60 0.6478 68.75 0.5506 71.93
70 0.6467 68.75 0.4606 69.37
80 0.4045 84.38 0.4035 72.71
90 0.5900 78.12 0.4276 73.99
100 0.6402 75.00 0.4436 71.03
110 0.8304 65.62 0.4435 74.29
120 0.8226 65.62 0.5657 74.49
130 0.6555 71.88 0.5548 76.27
140 0.5432 81.25 0.3837 71.44
150 0.6406 78.12 0.4123 73.74
160 0.5210 71.88 0.3640 73.53
170 0.5630 81.25 0.4247 73.24
180 1.2001 50.00 0.7667 73.51
190 0.5637 75.00 0.3511 73.16
200 0.4587 81.25 0.3830 74.00
210 0.6540 75.00 0.3969 73.52
220 0.5756 78.12 0.4775 73.89
230 0.7097 71.88 0.5573 72.96
240 0.5898 75.00 0.3978 74.93
250 0.5736 75.00 0.4431 74.64
260 0.6099 81.25 0.4594 76.35
270 0.5003 81.25 0.4520 76.00
280 0.4270 87.50 0.4577 75.41
290 0.4500 87.50 0.3585 72.34
300 0.6608 71.88 0.4841 74.19
310 0.6242 68.75 0.6061 73.74
320 0.5737 71.88 0.4176 72.72
330 0.8257 65.62 0.4588 76.15
340 0.5451 75.00 0.4459 73.68
350 0.4424 81.25 0.3100 73.99
360 0.5297 81.25 0.4356 73.92
370 0.6904 75.00 0.5518 77.17
380 0.9671 62.50 0.6699 72.40
390 0.4751 84.38 0.3372 75.83
400 0.4881 78.12 0.4207 73.52
410 0.5503 78.12 0.3831 73.55
420 0.6097 75.00 0.4076 73.94
430 0.6284 68.75 0.4660 73.70
440 0.6636 81.25 0.4531 74.77
450 0.4927 81.25 0.4011 72.34
460 0.6739 71.88 0.3775 74.11
470 0.6890 62.50 0.4677 71.50
480 0.8915 59.38 0.6971 76.10
490 0.2964 96.88 0.3595 75.59
500 0.9001 68.75 0.4737 75.06
510 0.6194 68.75 0.5155 76.28
520 0.6898 68.75 0.5099 75.50
530 0.7858 71.88 0.5141 75.09
540 0.5520 78.12 0.4353 76.56
550 0.5762 78.12 0.4094 75.88
560 0.5661 78.12 0.4815 72.81
570 0.7607 71.88 0.4058 74.25
580 0.5644 75.00 0.4804 74.77
590 0.6648 68.75 0.3770 72.33
600 0.6843 78.12 0.4262 73.24
610 0.4578 75.00 0.3941 73.44
620 0.6678 68.75 0.4461 73.11
630 0.5125 75.00 0.4008 76.25
640 0.8288 68.75 0.4205 72.18
650 0.6391 75.00 0.5302 75.25
660 0.4656 84.38 0.4394 74.51
670 0.5981 71.88 0.5262 71.36
680 0.6928 75.00 0.4046 73.21
690 0.7453 65.62 0.5043 72.67
700 0.5701 75.00 0.3895 74.35
710 0.4439 81.25 0.4506 75.84
720 0.6630 65.62 0.4145 72.02
