batch class_loss class_acc conf_loss conf
0 2.1134 25.00 0.7592 56.19
10 2.0570 28.12 0.6859 53.86
20 1.9813 31.25 0.6797 52.08
30 1.5700 59.38 0.6776 51.92
40 1.4303 68.75 0.6162 52.43
50 1.6024 59.38 0.7036 53.60
60 1.4103 62.50 0.6015 55.28
70 1.2192 68.75 0.5935 57.47
80 1.1834 71.88 0.5461 59.08
90 0.9964 81.25 0.5491 60.23
100 0.9898 78.12 0.5353 62.27
110 1.1689 62.50 0.5529 62.53
120 1.0670 71.88 0.5542 63.74
130 0.8446 75.00 0.5131 65.71
140 0.8940 81.25 0.5116 66.17
150 1.1931 56.25 0.5750 65.86
160 1.1354 59.38 0.5069 64.02
170 0.9064 75.00 0.5054 67.02
180 0.8857 75.00 0.4571 66.65
190 0.8702 78.12 0.3954 68.10
200 0.9375 71.88 0.4748 67.02
210 0.6875 78.12 0.4074 68.51
220 0.7946 71.88 0.5149 69.18
230 0.8767 65.62 0.4613 68.41
240 0.7455 71.88 0.4643 69.41
250 0.7595 78.12 0.4574 69.05
260 0.8535 68.75 0.4545 71.60
270 0.8176 68.75 0.4156 69.08
280 0.9459 65.62 0.4397 70.04
290 0.7662 71.88 0.3902 69.88
300 1.1218 53.12 0.5636 68.79
310 0.9670 65.62 0.5905 73.38
320 0.9348 56.25 0.5454 70.14
330 0.6818 78.12 0.4604 69.97
340 1.1434 56.25 0.5614 70.25
350 0.3973 93.75 0.3235 73.46
360 0.6337 81.25 0.4119 70.72
370 0.9060 65.62 0.5465 70.47
380 0.8002 75.00 0.4772 71.29
390 0.8602 75.00 0.4336 71.99
400 0.5195 84.38 0.4504 72.97
410 0.7051 75.00 0.3713 73.17
420 0.5630 87.50 0.3800 75.55
430 0.4806 87.50 0.3557 74.13
440 0.6331 81.25 0.3388 72.72
450 0.5446 84.38 0.3715 75.04
460 0.7468 81.25 0.4428 73.15
470 0.5103 81.25 0.2862 74.50
480 0.3924 90.62 0.4065 72.85
490 0.6068 81.25 0.4546 75.10
500 0.5856 71.88 0.4804 74.61
510 0.7237 75.00 0.4111 73.78
520 0.6991 78.12 0.4084 73.83
530 0.4145 84.38 0.3608 75.70
540 0.8568 62.50 0.4924 73.27
550 0.6382 68.75 0.5112 72.93
560 0.9284 65.62 0.5115 73.95
570 0.8186 75.00 0.5253 75.61
580 0.6775 71.88 0.4251 72.91
590 0.5786 75.00 0.4317 75.05
600 0.4983 78.12 0.3190 73.52
610 0.6435 75.00 0.4202 74.13
620 0.4474 81.25 0.3474 75.67
630 0.4909 81.25 0.3597 74.02
640 0.5032 81.25 0.3937 74.39
650 0.8151 65.62 0.5590 73.06
660 0.6174 81.25 0.4072 73.96
670 0.6696 81.25 0.3968 73.68
680 0.6986 68.75 0.4130 74.87
690 0.6662 75.00 0.3680 75.18
700 0.6106 71.88 0.3269 72.72
710 0.6649 84.38 0.3712 77.57
720 0.5068 75.00 0.4770 74.38
730 0.6134 78.12 0.4553 75.50
740 0.5703 75.00 0.4499 76.51
750 0.7486 75.00 0.3959 76.28
760 0.8581 68.75 0.5167 75.84
