batch class_loss class_acc conf_loss conf
0 0.6513 71.88 0.3891 75.72
10 0.6130 78.12 0.4800 75.80
20 0.6343 71.88 0.4081 76.42
30 0.4470 90.62 0.4136 73.67
40 0.5858 75.00 0.4326 77.85
50 0.7645 75.00 0.4396 75.87
60 0.4886 84.38 0.3591 75.95
70 0.6119 68.75 0.4707 75.34
80 0.6316 62.50 0.4506 73.06
90 0.3451 84.38 0.2942 74.08
100 0.4907 84.38 0.4201 73.92
110 0.9473 50.00 0.7181 75.30
120 0.6556 81.25 0.3897 74.64
130 0.7409 62.50 0.4323 74.04
140 0.5366 75.00 0.3583 76.24
150 0.3474 87.50 0.3011 77.99
160 0.4357 87.50 0.3116 76.96
170 0.6261 81.25 0.3973 78.63
180 0.3915 81.25 0.3642 77.08
190 0.6409 75.00 0.4235 72.81
200 0.5294 84.38 0.3801 77.35
210 0.4830 78.12 0.4500 79.29
220 0.4590 87.50 0.3639 76.57
230 0.5097 81.25 0.3337 76.99
240 0.6298 81.25 0.4335 77.02
250 0.7860 71.88 0.6019 73.94
260 0.4248 84.38 0.3323 77.26
270 0.6820 75.00 0.4121 76.00
280 0.4442 81.25 0.3470 76.83
290 0.4535 84.38 0.3209 76.47
300 0.5645 78.12 0.3753 74.90
310 0.5063 81.25 0.3829 76.68
320 0.6240 71.88 0.5019 76.01
330 0.4919 78.12 0.3628 75.48
340 0.6024 71.88 0.4199 75.21
350 0.5458 71.88 0.3452 75.71
360 1.0000 71.88 0.5368 75.18
370 0.5647 75.00 0.4003 73.38
380 0.4850 78.12 0.4316 76.36
390 0.6315 78.12 0.3906 75.15
400 0.5621 78.12 0.4136 74.61
410 0.4711 71.88 0.4360 75.01
420 0.4262 78.12 0.3582 77.72
430 0.5868 75.00 0.4034 74.05
440 0.4036 90.62 0.3588 75.68
450 0.5922 84.38 0.3943 75.02
460 0.5957 68.75 0.4624 73.63
470 0.7743 65.62 0.5089 75.33
480 0.7009 78.12 0.3466 75.31
490 0.6564 62.50 0.3928 71.44
500 0.3057 84.38 0.3221 76.74
510 0.5469 78.12 0.3930 77.47
520 0.6731 68.75 0.5940 77.33
530 0.7183 75.00 0.4596 77.20
540 0.5700 71.88 0.3939 76.72
550 0.4974 87.50 0.3982 76.62
560 0.5926 84.38 0.3622 76.88
570 0.7139 68.75 0.5412 75.96
580 0.4461 87.50 0.3974 76.40
590 0.4934 81.25 0.4476 77.02
600 0.7149 75.00 0.5161 75.11
610 0.2876 93.75 0.2937 77.22
620 0.6316 71.88 0.4019 76.59
630 0.6006 75.00 0.4666 78.43
640 0.6017 65.62 0.4283 76.58
650 0.5040 81.25 0.5042 75.92
660 0.4677 78.12 0.3878 78.03
670 0.7252 65.62 0.4420 74.05
680 0.7620 62.50 0.5251 74.25
690 0.5037 75.00 0.5410 76.75
700 0.7265 75.00 0.4105 76.79
710 0.6203 75.00 0.4009 75.98
720 0.4636 87.50 0.3296 77.58
730 0.4475 81.25 0.3488 78.85
740 0.6246 71.88 0.4004 76.11
750 0.6347 78.12 0.4309 76.41
760 0.5120 81.25 0.4985 75.14
