batch class_loss class_acc conf_loss conf
0 1.1929 65.62 0.5436 58.58
10 1.0602 62.50 0.4580 58.01
20 1.1582 59.38 0.4944 60.48
30 1.1283 62.50 0.5061 60.37
40 1.5515 43.75 0.5231 63.77
50 1.3014 53.12 0.6935 61.89
60 1.1718 59.38 0.6357 56.20
70 1.2654 59.38 0.4640 58.38
80 1.1884 65.62 0.4422 58.61
90 0.7665 75.00 0.4734 61.20
100 1.1696 65.62 0.3707 61.45
110 0.9468 62.50 0.3672 57.89
120 1.1058 68.75 0.6159 60.72
130 1.0606 59.38 0.5583 59.69
140 1.6724 50.00 0.6653 60.85
150 1.0042 68.75 0.4687 56.99
160 1.1627 59.38 0.7143 59.53
170 1.1535 62.50 0.6753 58.97
180 0.9959 62.50 0.5244 60.41
190 1.0261 62.50 0.5166 58.07
200 1.0585 65.62 0.4325 57.86
210 0.9759 62.50 0.4196 59.79
220 1.1053 56.25 0.4676 60.71
230 1.2947 46.88 0.6456 62.88
240 0.7776 75.00 0.4222 62.81
250 1.5998 46.88 0.4996 60.85
260 1.4677 53.12 0.6010 58.45
270 1.5292 43.75 0.4463 59.60
280 1.2433 56.25 0.4776 52.94
290 1.0000 71.88 0.4936 55.14
300 1.1195 71.88 0.6074 61.24
310 1.2517 56.25 0.6606 63.91
320 0.9280 68.75 0.4029 62.96
330 1.0410 68.75 0.5864 62.73
340 1.4098 50.00 0.6529 60.40
350 1.1596 65.62 0.4781 59.22
360 0.9712 71.88 0.4164 58.43
370 1.1240 50.00 0.4341 60.98
380 1.1374 53.12 0.5819 65.86
390 1.1727 71.88 0.6851 61.33
400 1.3525 56.25 0.4292 59.65
410 1.0075 65.62 0.4700 57.03
420 1.2317 59.38 0.5801 55.90
430 1.1068 56.25 0.4913 58.61
440 0.9876 68.75 0.4130 57.56
450 1.2201 65.62 0.6320 58.10
460 1.0031 62.50 0.4101 58.42
470 1.3430 56.25 0.4882 58.29
480 1.5095 53.12 0.6466 55.69
490 1.1577 65.62 0.6016 57.20
500 1.2721 56.25 0.4387 56.67
510 1.0536 68.75 0.5431 61.67
520 1.3199 59.38 0.5350 57.82
530 1.4654 50.00 0.5772 59.72
540 0.8860 71.88 0.4016 59.88
550 1.0864 65.62 0.4150 62.99
560 0.8763 71.88 0.4148 65.97
570 0.9241 62.50 0.3889 66.08
580 1.1058 65.62 0.5038 63.70
590 1.1940 56.25 0.4280 66.73
600 1.2465 50.00 0.5954 60.83
610 1.1281 68.75 0.5243 58.67
620 0.9289 65.62 0.4703 59.75
630 1.4109 56.25 0.5049 59.49
640 1.2816 62.50 0.6068 64.39
650 0.8305 75.00 0.4965 65.09
660 1.3695 56.25 0.4843 64.27
670 1.3711 53.12 0.5871 61.35
680 0.8465 75.00 0.4747 60.76
690 1.1247 68.75 0.4700 57.10
700 0.9913 71.88 0.5168 60.12
710 1.3953 50.00 0.4750 60.74
720 1.3018 53.12 0.4799 61.38
730 1.1495 53.12 0.4679 60.54
740 1.1226 59.38 0.5041 59.48
750 1.0863 59.38 0.3392 57.95
760 1.1574 56.25 0.4143 56.24
770 1.2926 62.50 0.6229 58.16
780 1.2087 59.38 0.4276 59.30
790 1.3480 53.12 0.5624 58.19
800 0.7884 71.88 0.6227 57.76
810 1.4747 53.12 0.4723 56.45
820 1.2682 59.38 0.5480 61.94
830 0.9478 68.75 0.6246 60.76
840 1.2039 59.38 0.4485 55.50
850 1.2958 62.50 0.5588 61.73
860 1.3311 62.50 0.5550 57.36
870 1.3448 56.25 0.4918 61.61
880 1.3617 56.25 0.6662 63.22
890 1.1378 59.38 0.5549 60.67
900 1.2176 65.62 0.7013 58.66
910 1.2769 53.12 0.5778 57.84
920 1.5843 46.88 0.6106 60.37
930 1.2019 65.62 0.4830 58.06
940 0.8700 71.88 0.4642 56.17
950 1.1937 53.12 0.4289 61.14
960 1.4134 56.25 0.4420 58.43
970 1.4116 59.38 0.7185 61.79
980 1.4115 50.00 0.6702 61.18
990 1.0788 65.62 0.5598 59.68
1000 0.9868 62.50 0.5898 60.03
1010 0.9751 68.75 0.4731 59.51
1020 1.3426 53.12 0.5190 59.21
1030 0.8432 65.62 0.4727 63.17
1040 1.0322 68.75 0.4616 61.98
1050 1.1117 53.12 0.5688 60.77
1060 1.2420 53.12 0.6135 60.04
1070 1.5614 59.38 0.6177 58.11
1080 1.0154 56.25 0.4620 57.25
1090 1.0291 68.75 0.4341 61.09
1100 1.0507 62.50 0.4187 62.72
1110 0.9734 65.62 0.4289 61.08
1120 1.2061 56.25 0.4577 59.23
1130 0.8762 71.88 0.3248 63.11
1140 1.5716 43.75 0.5861 60.36
1150 0.8794 65.62 0.6044 64.96
1160 1.4711 53.12 0.4831 61.51
1170 0.9390 68.75 0.5143 62.68
1180 0.9770 59.38 0.5099 64.12
1190 1.0606 71.88 0.4876 57.65
1200 1.3168 53.12 0.5599 60.63
1210 1.3321 53.12 0.5571 61.43
1220 1.1904 59.38 0.7486 58.62
1230 1.2562 62.50 0.5648 57.91
1240 1.2893 53.12 0.6368 56.27
1250 1.3027 53.12 0.5201 59.01
1260 1.1369 65.62 0.5820 62.19
1270 1.4565 53.12 0.7426 62.32
1280 1.1255 62.50 0.4068 61.32
1290 0.9067 68.75 0.5222 61.90
1300 1.1975 65.62 0.6169 62.60
1310 1.2088 53.12 0.4866 57.36
1320 0.9393 68.75 0.5583 60.28
1330 1.1909 65.62 0.4483 63.10
1340 1.0422 71.88 0.5202 60.78
1350 1.1497 68.75 0.5206 60.29
1360 1.0456 65.62 0.4312 65.45
1370 1.0010 59.38 0.5022 61.95
1380 0.9358 65.62 0.4679 61.62
1390 1.2193 65.62 0.6441 64.36
1400 1.2318 56.25 0.5795 67.42
1410 1.1606 62.50 0.4109 64.42
1420 1.0852 53.12 0.5675 62.51
1430 1.0098 56.25 0.3573 63.04
1440 1.1664 56.25 0.4554 58.26
1450 0.9485 62.50 0.4299 62.37
1460 1.3672 56.25 0.7328 62.00
1470 1.0824 68.75 0.5080 60.32
1480 1.1062 62.50 0.4995 61.79
1490 1.1696 62.50 0.5044 63.24
1500 1.4599 56.25 0.6608 64.31
1510 1.1162 59.38 0.6050 58.70
1520 1.4265 46.88 0.5855 60.20
1530 1.1366 62.50 0.4654 59.87
1540 1.1254 62.50 0.3471 61.95
1550 0.6623 81.25 0.4218 65.15
1560 1.0457 59.38 0.4852 61.32
1570 1.0993 62.50 0.5047 58.59
1580 1.0546 65.62 0.4732 61.57
1590 1.1687 59.38 0.4477 64.96
1600 1.0387 62.50 0.4516 63.82
1610 1.2495 56.25 0.5186 61.58
1620 0.8242 75.00 0.3942 63.83
1630 0.8957 71.88 0.3756 61.13
1640 0.8053 75.00 0.4133 63.03
1650 1.5180 56.25 0.5355 63.92
1660 0.9800 71.88 0.3840 60.48
1670 1.2500 53.12 0.5008 60.97
1680 1.1313 65.62 0.5397 60.19
1690 1.2961 65.62 0.5699 62.76
1700 1.2313 59.38 0.4220 63.74
1710 1.1343 65.62 0.3713 63.44
1720 1.1144 59.38 0.6551 64.91
1730 0.7494 75.00 0.4703 62.08
1740 1.0179 68.75 0.5037 60.69
1750 1.6045 43.75 0.5865 60.25
1760 1.2461 59.38 0.4820 57.70
1770 0.9042 68.75 0.5480 61.34
1780 1.1195 65.62 0.5200 63.33
1790 1.5644 40.62 0.5012 60.55
1800 1.1771 59.38 0.5796 57.47
1810 1.0410 59.38 0.4053 56.10
1820 1.3608 56.25 0.4984 57.24
1830 1.5987 46.88 0.7026 60.89
1840 1.6454 43.75 0.6310 61.14
1850 1.3222 56.25 0.5382 57.12
1860 0.7946 71.88 0.4721 59.30
1870 1.2522 62.50 0.3489 61.49
