batch class_loss class_acc conf_loss conf
0 1.6589 43.75 0.8844 65.75
10 1.2126 59.38 0.5306 59.68
20 1.3468 50.00 0.4182 56.88
30 1.1114 59.38 0.4280 57.93
40 1.0480 65.62 0.5038 62.55
50 1.0185 68.75 0.5962 63.49
60 1.0657 62.50 0.5504 64.22
70 1.0598 62.50 0.3674 61.22
80 0.7369 75.00 0.3944 60.91
90 1.5659 46.88 0.5074 64.51
100 1.3725 50.00 0.5452 67.11
110 0.7793 71.88 0.4120 65.95
120 1.1274 68.75 0.5717 64.90
130 0.9858 65.62 0.4670 65.48
140 0.7989 62.50 0.4155 59.78
150 0.9576 65.62 0.4730 61.49
160 1.2044 53.12 0.6088 62.51
170 0.9546 68.75 0.4817 65.83
180 1.0257 65.62 0.5235 66.85
190 0.8787 75.00 0.4849 61.78
200 1.0104 65.62 0.4448 62.10
210 0.9064 71.88 0.4635 61.59
220 1.0421 59.38 0.5417 65.05
230 1.5369 34.38 0.7265 60.90
240 1.1396 59.38 0.5576 59.63
250 1.1635 59.38 0.5287 63.29
260 1.4330 56.25 0.4593 59.90
270 0.8513 68.75 0.3914 58.19
280 1.0909 59.38 0.4648 56.26
290 1.5075 50.00 0.6675 59.75
300 1.0351 65.62 0.5692 64.11
310 1.0532 59.38 0.4370 66.29
320 0.8959 75.00 0.3777 64.20
330 1.0198 68.75 0.4325 61.66
340 1.1832 56.25 0.5000 62.99
350 1.0104 68.75 0.4034 66.08
360 0.9238 68.75 0.4572 64.19
370 1.0776 65.62 0.3609 64.71
380 0.9803 62.50 0.5472 65.12
390 0.7917 65.62 0.4090 62.14
400 1.1593 53.12 0.5009 64.48
410 1.0410 71.88 0.5445 62.78
420 1.0838 56.25 0.4943 62.18
430 1.3534 56.25 0.5000 59.76
440 1.1377 53.12 0.3579 60.43
450 0.9172 68.75 0.4907 60.88
460 1.1262 59.38 0.4329 62.04
470 0.7918 71.88 0.5031 60.82
480 1.3797 56.25 0.4835 55.79
490 0.7126 78.12 0.4092 62.91
500 1.0173 65.62 0.4728 60.92
510 0.8668 71.88 0.4925 61.66
520 1.7340 37.50 0.6719 60.33
530 0.7252 78.12 0.4258 62.49
540 0.8934 81.25 0.4718 63.09
550 0.8028 78.12 0.4858 63.94
560 1.4616 46.88 0.7199 64.59
570 1.0444 62.50 0.5102 61.15
580 1.2532 56.25 0.4058 57.36
590 0.9760 65.62 0.3543 62.81
600 1.0609 68.75 0.5319 63.00
610 1.2362 56.25 0.4158 62.83
620 1.0120 65.62 0.5351 66.08
630 1.3338 56.25 0.5921 66.18
640 1.2683 59.38 0.5251 60.73
650 1.5012 53.12 0.4182 58.64
660 0.9587 71.88 0.5089 64.45
670 1.1332 56.25 0.4787 62.06
680 0.9688 71.88 0.4840 65.80
690 1.1184 62.50 0.4994 64.42
700 1.2239 56.25 0.5794 61.09
710 1.2319 59.38 0.5653 62.44
720 1.1995 68.75 0.6244 64.05
730 1.2411 56.25 0.5754 62.63
740 1.1867 68.75 0.5116 63.77
750 1.4715 53.12 0.5298 64.03
760 1.3115 46.88 0.5202 63.15
770 1.1293 53.12 0.5602 63.76
780 1.2809 56.25 0.6074 59.18
790 0.9692 62.50 0.5926 59.79
800 1.1852 56.25 0.7259 59.09
810 1.3529 53.12 0.4964 61.13
820 1.0254 59.38 0.4444 59.62
830 1.2554 59.38 0.5959 66.54
840 1.0282 62.50 0.5477 62.00
850 0.8103 75.00 0.3762 64.67
860 0.9003 59.38 0.5174 64.13
870 0.9190 75.00 0.4275 61.18
880 0.6844 81.25 0.4646 64.47
890 0.8193 65.62 0.3432 64.79
900 1.3159 56.25 0.5181 64.83
910 1.1083 68.75 0.5221 66.82
920 0.9016 75.00 0.4633 61.19
930 0.6821 81.25 0.3363 63.96
940 1.2748 59.38 0.4685 59.85
950 1.5682 50.00 0.5010 57.23
960 1.6086 43.75 0.4167 59.22
970 0.8070 71.88 0.4369 62.66
980 1.8414 43.75 0.5292 59.21
990 1.0013 68.75 0.4461 62.85
1000 0.7874 71.88 0.4332 62.64
