batch class_loss class_acc conf_loss conf
0 0.9624 65.62 0.5506 62.37
10 1.4726 50.00 0.4912 57.95
20 1.2387 59.38 0.4976 59.35
30 0.8725 78.12 0.5738 59.88
40 1.1461 53.12 0.5991 60.33
50 1.0569 59.38 0.4079 61.63
60 1.2295 62.50 0.6505 61.08
70 1.4317 46.88 0.5815 62.73
80 1.1565 56.25 0.4256 62.36
90 1.4016 50.00 0.6041 63.07
100 0.8174 68.75 0.4803 60.10
110 1.2545 53.12 0.4986 56.90
120 1.2979 46.88 0.4633 57.37
130 1.0742 71.88 0.6871 59.16
140 1.1044 68.75 0.5779 60.48
150 0.9438 71.88 0.4358 64.83
160 1.4859 50.00 0.6531 64.87
170 1.2436 56.25 0.4652 62.38
180 1.2607 50.00 0.4788 59.70
190 1.3028 53.12 0.4820 55.89
200 1.4952 43.75 0.6038 56.53
210 1.2178 59.38 0.6672 58.78
220 1.0899 59.38 0.4431 57.64
230 1.2640 56.25 0.3769 58.38
240 1.3670 46.88 0.5623 58.11
250 1.1895 59.38 0.6159 60.39
260 1.2572 59.38 0.5046 57.04
270 1.4966 53.12 0.5681 57.30
280 1.0912 56.25 0.5652 57.42
290 1.0638 68.75 0.5994 60.79
300 0.9900 65.62 0.5430 61.39
310 1.4367 56.25 0.6443 59.23
320 1.1579 59.38 0.5516 60.63
330 1.1581 59.38 0.4071 56.84
340 0.7325 78.12 0.3875 59.08
350 1.1488 53.12 0.5969 57.90
360 1.0942 56.25 0.4556 55.24
370 1.4131 50.00 0.6045 59.33
380 1.4051 56.25 0.5728 58.31
390 1.1056 68.75 0.4286 59.51
400 1.2509 65.62 0.6697 59.58
410 1.2465 59.38 0.5147 58.90
420 1.4203 56.25 0.5719 56.45
430 1.3774 53.12 0.6109 59.90
440 1.0254 65.62 0.5219 60.82
450 1.5058 50.00 0.5798 63.74
460 1.3619 56.25 0.5562 63.87
470 0.9044 71.88 0.5034 62.26
480 0.9154 68.75 0.5130 63.27
490 1.2997 56.25 0.4519 60.81
500 1.6709 46.88 0.6744 64.31
510 1.1077 59.38 0.4917 65.10
520 0.8826 71.88 0.5711 62.74
530 0.8953 62.50 0.5134 60.16
540 1.2486 65.62 0.6013 56.76
550 0.8530 75.00 0.5359 59.25
560 1.2565 62.50 0.5954 60.08
570 1.1446 56.25 0.6288 62.39
580 1.0102 68.75 0.5404 62.47
590 1.0544 65.62 0.4432 65.75
600 0.9318 71.88 0.5176 62.11
610 1.1678 50.00 0.4820 57.44
620 0.8686 75.00 0.4341 62.12
630 1.2755 53.12 0.5088 58.55
640 1.0144 68.75 0.5082 60.36
650 1.1766 59.38 0.5017 58.80
660 1.0333 59.38 0.5710 58.38
670 1.1394 62.50 0.5506 58.91
680 1.4848 50.00 0.7292 59.95
690 1.0098 68.75 0.5256 58.32
700 1.1809 62.50 0.5311 61.16
710 0.9901 65.62 0.4844 58.06
720 1.1934 65.62 0.5362 58.67
730 1.2108 46.88 0.4555 60.01
740 0.7865 75.00 0.4359 62.08
750 1.2314 65.62 0.5011 62.38
760 0.8953 75.00 0.4522 64.47
770 1.9507 43.75 0.5928 61.47
780 1.0792 62.50 0.4172 58.45
790 1.2941 65.62 0.5380 57.23
800 0.7306 81.25 0.6216 58.44
810 1.2107 59.38 0.5726 60.72
820 1.4286 43.75 0.6775 61.65
830 1.1133 65.62 0.4684 59.63
840 1.2414 53.12 0.4711 56.22
850 1.3329 50.00 0.4019 62.05
860 1.2833 56.25 0.6198 63.61
870 1.3902 53.12 0.5398 62.36
880 1.0031 56.25 0.4211 62.67
890 1.3136 59.38 0.5611 61.66
900 1.1316 65.62 0.5624 59.93
910 0.9979 62.50 0.4357 59.00
920 1.0335 65.62 0.5085 60.92
930 1.2608 56.25 0.4441 62.07
940 0.9104 71.88 0.5166 61.39
950 1.0703 59.38 0.6485 63.65
960 0.9020 65.62 0.3568 63.91
970 0.8751 65.62 0.3758 59.07
980 1.3877 46.88 0.5825 60.13
990 1.0492 56.25 0.6487 58.42
1000 1.8982 34.38 0.7812 58.73
1010 1.3673 50.00 0.4731 57.46
1020 1.2400 56.25 0.5325 58.96
1030 0.9776 68.75 0.5172 61.34
1040 0.8426 75.00 0.4984 61.57
1050 1.5873 40.62 0.6193 62.81
1060 1.1736 56.25 0.4735 62.77
1070 1.1455 62.50 0.5156 58.27
1080 1.0052 68.75 0.4153 58.05
1090 1.2818 59.38 0.5937 59.75
1100 1.3977 50.00 0.5449 58.97
1110 1.4648 46.88 0.4693 62.63
1120 1.0238 62.50 0.4765 64.01
1130 1.1213 65.62 0.4244 64.48
1140 0.9081 68.75 0.5087 59.61
1150 1.1611 59.38 0.5283 61.91
1160 1.1446 56.25 0.4396 62.51
1170 1.3257 56.25 0.5023 59.64
1180 1.0821 65.62 0.4544 60.17
1190 1.3287 53.12 0.7202 62.39
1200 1.6407 53.12 0.5430 63.67
1210 1.1994 59.38 0.3394 60.10
1220 0.8912 68.75 0.4163 63.27
1230 0.9392 65.62 0.4237 61.29
1240 0.8662 78.12 0.5771 64.78
1250 0.9387 75.00 0.3817 64.64
1260 0.9273 68.75 0.3445 62.69
1270 1.4290 62.50 0.6769 62.67
