batch class_loss class_acc conf_loss conf
0 2.3875 12.50 0.6678 44.95
10 2.1056 21.88 0.6670 44.04
20 1.9386 40.62 0.6158 42.29
30 1.7709 56.25 0.6605 41.67
40 1.5625 62.50 0.7436 41.94
50 1.4955 71.88 0.7541 43.25
60 1.2800 78.12 0.7131 45.58
70 1.2743 68.75 0.6706 47.57
80 1.0720 84.38 0.6398 50.02
90 1.0689 81.25 0.6124 51.65
100 1.3019 65.62 0.5875 52.00
110 0.9645 84.38 0.6107 54.15
120 1.2318 68.75 0.6026 56.01
130 0.9079 71.88 0.5265 58.41
140 0.9901 65.62 0.5127 58.93
150 1.0611 65.62 0.4666 59.17
160 0.9743 68.75 0.5028 59.26
170 0.8710 71.88 0.4814 60.03
180 0.8384 78.12 0.4402 61.84
190 1.0929 59.38 0.5442 62.61
200 0.7748 78.12 0.4324 63.33
210 0.7291 71.88 0.4416 64.40
220 0.8523 71.88 0.4764 64.60
230 0.8840 65.62 0.4860 64.02
240 0.8832 65.62 0.4431 63.14
250 0.6845 75.00 0.4203 67.06
260 0.7026 71.88 0.4665 67.12
270 0.6990 71.88 0.4859 68.18
280 0.7337 75.00 0.4366 67.19
290 0.5806 87.50 0.3828 69.94
300 0.6697 81.25 0.4242 68.30
310 0.6733 75.00 0.4007 68.91
320 0.8927 65.62 0.5542 68.85
330 0.8924 59.38 0.5089 69.76
340 0.6702 71.88 0.3659 68.63
350 0.5866 81.25 0.4494 70.83
360 0.6362 81.25 0.4279 68.62
370 0.7794 68.75 0.4728 69.19
380 0.5519 75.00 0.3589 68.85
390 0.6655 81.25 0.4907 70.97
400 0.5926 81.25 0.4353 70.73
410 0.6357 71.88 0.2961 70.65
420 0.7190 75.00 0.4343 70.11
430 0.5427 81.25 0.5055 72.51
440 0.6670 78.12 0.4578 72.65
450 0.4857 81.25 0.3300 70.12
460 0.6425 78.12 0.3851 69.57
470 0.7197 65.62 0.4857 72.63
480 0.4985 81.25 0.4798 71.61
490 0.5709 84.38 0.3892 72.03
500 0.5144 84.38 0.3507 72.55
510 0.6375 81.25 0.4397 72.37
520 0.6256 75.00 0.3884 72.71
530 0.9503 65.62 0.5017 73.45
540 0.4920 81.25 0.3654 72.96
550 0.6399 71.88 0.4250 72.82
560 0.3195 96.88 0.3400 75.14
570 0.7451 71.88 0.4042 71.35
580 0.3564 87.50 0.3457 73.83
590 0.6041 75.00 0.4410 72.84
600 0.4261 87.50 0.3326 76.62
610 0.6658 78.12 0.3784 75.14
620 0.7909 71.88 0.4244 73.14
630 0.6471 78.12 0.4472 74.97
640 0.4601 84.38 0.4229 73.65
650 0.6197 81.25 0.4321 76.94
660 0.8292 68.75 0.6196 74.51
670 0.4748 78.12 0.3671 77.01
680 0.4277 81.25 0.3439 74.64
690 0.5519 81.25 0.4484 72.10
700 0.4313 84.38 0.3567 74.06
710 0.5966 78.12 0.5173 75.03
720 0.5676 84.38 0.4808 75.90
730 0.5438 78.12 0.3873 76.06
740 0.5985 68.75 0.4564 74.85
