batch class_loss class_acc conf_loss conf
0 0.7031 65.62 0.5002 77.93
10 0.5712 75.00 0.5488 78.86
20 0.3739 87.50 0.3268 78.39
30 0.3896 84.38 0.3523 76.81
40 0.6554 71.88 0.5269 75.28
50 0.7397 62.50 0.6032 77.99
60 0.4498 90.62 0.2622 79.53
70 0.5142 78.12 0.4987 78.28
80 0.4478 84.38 0.4388 76.83
90 0.5273 78.12 0.5210 78.66
100 0.5875 78.12 0.4137 76.20
110 0.5283 81.25 0.2898 79.52
120 0.6203 71.88 0.3319 77.03
130 0.6363 75.00 0.4678 75.42
140 0.5743 65.62 0.5131 78.91
150 0.6777 68.75 0.5766 76.06
160 0.4568 84.38 0.3101 76.28
170 0.5644 75.00 0.3569 74.83
180 0.5322 78.12 0.3484 75.14
190 0.7832 65.62 0.5835 75.65
200 0.7781 65.62 0.6840 77.26
210 0.5402 78.12 0.3634 77.76
220 0.3286 90.62 0.2840 77.01
230 0.4978 75.00 0.4535 75.06
240 0.5216 75.00 0.4354 76.12
250 0.6853 68.75 0.6180 77.30
260 0.6526 71.88 0.4587 76.48
270 0.7002 81.25 0.4568 77.76
280 0.5933 68.75 0.4752 76.18
290 0.8179 71.88 0.4574 76.33
300 0.5530 87.50 0.4113 75.34
310 0.4568 71.88 0.3511 76.76
320 0.4268 81.25 0.3185 78.14
330 0.8726 62.50 0.7019 76.34
340 0.5478 75.00 0.4307 75.71
350 0.7223 75.00 0.5869 78.82
360 0.8145 62.50 0.6167 77.17
370 0.6172 71.88 0.5205 75.49
380 0.6209 71.88 0.5238 77.90
390 0.3312 90.62 0.2778 79.49
400 0.6643 71.88 0.4415 77.27
410 0.5679 75.00 0.3813 74.50
420 0.7138 68.75 0.5116 78.77
430 0.7398 71.88 0.4926 78.58
440 0.5251 81.25 0.4088 73.17
450 0.4936 75.00 0.3607 76.40
460 0.6027 75.00 0.4093 78.43
470 0.7932 68.75 0.4906 77.19
480 0.6882 81.25 0.4928 77.74
490 0.5663 78.12 0.4028 76.84
500 0.5377 87.50 0.4713 73.82
510 0.6860 71.88 0.4546 74.78
520 0.5623 71.88 0.4033 76.21
530 0.3579 90.62 0.2452 78.82
540 0.3472 90.62 0.2758 76.06
550 0.5451 81.25 0.3535 74.05
560 0.5220 78.12 0.3792 78.48
570 0.6835 78.12 0.4951 76.66
580 0.2516 93.75 0.2756 79.82
590 0.4115 84.38 0.2981 77.69
600 0.4812 78.12 0.4153 76.87
610 0.5699 81.25 0.3275 78.88
620 0.5850 75.00 0.3699 76.09
630 0.5877 75.00 0.4389 77.02
640 0.7428 68.75 0.4970 78.22
650 0.4452 84.38 0.4299 75.84
660 0.5020 81.25 0.3518 74.53
670 0.7776 62.50 0.6998 77.41
680 0.7808 71.88 0.5484 78.68
690 0.3412 87.50 0.3220 77.99
700 0.4719 75.00 0.2846 77.09
710 0.5931 71.88 0.4661 74.76
720 0.5532 84.38 0.4117 75.85
730 0.6187 75.00 0.6649 78.73
740 0.6401 65.62 0.5937 77.41
750 0.5537 78.12 0.4482 76.99
