batch class_loss class_acc conf_loss conf
0 0.4557 84.38 0.2587 76.72
10 0.4496 84.38 0.3836 77.18
20 0.5548 81.25 0.3509 77.62
30 0.5192 81.25 0.4131 75.30
40 0.3475 87.50 0.3172 77.30
50 0.8002 75.00 0.3948 78.16
60 0.2703 90.62 0.3052 76.70
70 0.3502 87.50 0.3587 77.60
80 0.3737 78.12 0.4477 79.11
90 0.4085 84.38 0.3623 77.30
100 0.4090 81.25 0.3277 79.51
110 0.8104 75.00 0.4063 72.75
120 0.3786 87.50 0.2905 76.23
130 0.5507 75.00 0.3375 75.57
140 0.4155 84.38 0.3342 79.76
150 0.5077 78.12 0.4883 75.49
160 0.4153 90.62 0.2831 77.99
170 0.4737 84.38 0.4154 76.78
180 0.3682 81.25 0.3804 76.18
190 0.6603 71.88 0.4061 74.93
200 0.4068 84.38 0.3038 79.26
210 0.7535 65.62 0.5324 77.74
220 0.4711 87.50 0.3641 76.92
230 0.2529 90.62 0.2890 77.18
240 0.2829 90.62 0.2976 77.46
250 0.5808 78.12 0.2679 77.19
260 0.5366 84.38 0.3444 77.23
270 0.6845 78.12 0.4654 78.07
280 0.6183 75.00 0.3842 75.38
290 0.6439 81.25 0.4732 79.06
300 0.6599 78.12 0.4345 78.64
310 0.7570 68.75 0.5954 76.26
320 0.7277 62.50 0.5368 73.94
330 0.5312 84.38 0.3984 73.72
340 0.6184 81.25 0.4187 74.78
350 0.4275 87.50 0.3777 76.14
360 0.3885 87.50 0.2831 77.38
370 0.7216 65.62 0.5825 75.53
380 0.4820 75.00 0.3640 77.05
390 0.4884 71.88 0.3072 75.18
400 0.6227 78.12 0.3915 75.25
410 0.5387 81.25 0.4222 76.94
420 0.4401 78.12 0.3691 77.50
430 0.3667 93.75 0.3133 78.21
440 0.5420 81.25 0.3653 77.02
450 0.5235 81.25 0.3756 76.09
460 0.6601 65.62 0.4706 75.56
470 0.5150 84.38 0.4685 78.43
480 0.4136 84.38 0.3343 75.99
490 0.5257 75.00 0.5201 74.62
500 0.5850 81.25 0.4875 77.47
510 0.7043 75.00 0.3636 74.86
520 0.8846 65.62 0.5792 75.15
530 0.4418 84.38 0.3535 74.54
540 0.5447 84.38 0.3754 75.44
550 0.6070 71.88 0.3651 77.36
560 0.7828 75.00 0.4780 77.24
570 0.3416 93.75 0.3004 77.39
580 0.6071 65.62 0.3891 75.08
590 0.7366 62.50 0.5072 79.10
600 0.5756 78.12 0.3941 75.28
610 0.6414 71.88 0.4120 75.04
620 0.3972 84.38 0.3728 79.12
630 0.3173 90.62 0.3178 79.08
640 0.4384 84.38 0.3523 77.20
650 0.6478 75.00 0.3743 77.97
660 0.5954 71.88 0.5367 79.70
670 0.7287 71.88 0.4531 77.62
680 0.6441 81.25 0.3757 80.08
690 0.4973 75.00 0.5113 73.83
700 0.6864 68.75 0.5825 78.05
710 0.9174 71.88 0.5385 79.54
720 0.5043 75.00 0.4229 77.26
730 0.6194 71.88 0.4946 80.12
740 0.5283 78.12 0.4558 80.39
750 0.5453 78.12 0.3331 76.82
