batch class_loss class_acc conf_loss conf
0 2.2785 15.62 0.7207 51.43
10 2.2487 21.88 0.5410 27.13
20 2.2780 12.50 0.3886 15.76
30 2.3653 3.12 0.2026 13.01
40 2.3395 12.50 0.3628 11.84
50 2.1534 31.25 0.7800 13.71
60 2.1974 25.00 0.5606 16.27
70 2.1144 31.25 0.6843 20.83
80 2.0794 25.00 0.5452 26.57
90 2.1671 25.00 0.5324 27.61
100 1.9846 40.62 0.7310 27.83
110 1.9794 34.38 0.6219 30.14
120 1.7890 53.12 0.7669 35.70
130 1.9257 34.38 0.6556 44.29
140 1.5878 46.88 0.6142 46.06
150 1.5062 59.38 0.6942 44.23
160 1.5317 50.00 0.6051 45.68
170 1.6888 40.62 0.6019 45.81
180 1.7160 31.25 0.6837 47.74
190 1.3506 59.38 0.6437 47.31
200 1.5080 43.75 0.6501 51.31
210 1.3939 59.38 0.7208 50.19
220 1.9756 28.12 0.6584 48.79
230 1.6709 43.75 0.5348 46.38
240 1.5667 46.88 0.5922 47.41
250 1.1105 78.12 0.7640 47.42
260 1.7398 37.50 0.6447 50.05
270 1.6729 50.00 0.7307 51.58
280 1.3741 50.00 0.5948 52.68
290 1.6559 40.62 0.5833 53.34
300 1.4657 37.50 0.4947 50.68
310 1.3059 56.25 0.5559 49.84
320 1.1057 71.88 0.5105 53.27
330 1.5658 46.88 0.5510 55.02
340 1.4677 46.88 0.5421 56.13
350 1.0260 75.00 0.5397 54.13
360 1.2050 62.50 0.7216 59.52
370 1.3271 56.25 0.5557 60.32
380 1.3761 56.25 0.5714 56.71
390 1.4897 43.75 0.4502 50.86
400 1.7068 34.38 0.6443 48.88
410 1.6274 37.50 0.6448 49.32
420 1.3974 46.88 0.5576 53.07
430 1.2303 53.12 0.4717 51.17
440 1.2417 59.38 0.5345 51.19
450 1.0605 62.50 0.4958 53.19
460 1.6965 43.75 0.6040 56.85
470 1.5828 46.88 0.5670 55.59
480 1.5653 46.88 0.7125 52.65
490 1.4063 53.12 0.6967 50.91
500 1.4251 46.88 0.5746 53.36
510 1.2130 53.12 0.6285 55.09
520 0.8768 78.12 0.5201 56.15
530 1.4157 46.88 0.5980 59.24
540 1.3075 62.50 0.5184 58.81
550 1.1531 59.38 0.4966 57.06
560 1.1911 50.00 0.6222 56.29
570 1.2477 59.38 0.5192 55.66
580 1.3570 59.38 0.4902 57.13
590 1.3290 56.25 0.5774 56.79
600 1.4480 46.88 0.5604 55.25
610 1.3827 53.12 0.8086 58.75
620 1.1867 43.75 0.6107 56.55
630 1.3283 53.12 0.6666 53.75
640 0.9374 75.00 0.5562 54.70
650 1.2424 53.12 0.5802 57.41
660 1.0922 62.50 0.5855 58.59
670 1.0471 53.12 0.5694 57.56
680 1.1496 62.50 0.5933 54.49
690 1.2339 59.38 0.5500 55.71
700 1.5001 40.62 0.5230 56.61
710 1.3075 53.12 0.6212 54.84
720 1.7331 43.75 0.6450 54.72
730 1.4427 59.38 0.6000 55.87
740 1.6243 50.00 0.5764 56.33
750 1.5986 46.88 0.6320 55.26
760 1.4222 50.00 0.6153 55.55
770 1.4577 40.62 0.6090 56.94
780 1.1654 59.38 0.5060 57.88
790 1.1731 65.62 0.5757 55.32
800 0.9858 65.62 0.5558 56.15
810 1.5160 53.12 0.6232 58.40
820 1.2862 56.25 0.4888 56.45
830 1.3911 56.25 0.6195 55.33
840 1.4075 53.12 0.7089 56.45
850 1.3087 56.25 0.5894 56.43
860 1.4578 53.12 0.6009 57.72
870 1.0654 65.62 0.5673 56.52
880 1.2957 56.25 0.6495 57.45
890 1.5986 37.50 0.6125 58.29
900 1.3848 56.25 0.5859 60.08
910 1.4783 46.88 0.7020 58.23
920 1.1543 65.62 0.4659 51.47
930 1.1400 62.50 0.5097 55.61
940 1.3079 46.88 0.5422 56.31
950 1.0190 56.25 0.5178 59.71
960 0.9430 68.75 0.4999 59.34
970 1.0268 62.50 0.5930 55.46
980 1.1430 59.38 0.5446 57.04
990 1.1759 56.25 0.6128 59.19
1000 1.1842 59.38 0.6038 60.09
1010 0.9600 68.75 0.4670 58.82
1020 1.0514 62.50 0.3883 56.47
1030 1.4186 46.88 0.6099 56.86
1040 0.8608 71.88 0.5499 56.81
1050 1.4608 50.00 0.6894 56.52
1060 1.2603 62.50 0.6665 57.93
1070 0.9574 71.88 0.5050 59.78
1080 1.3010 59.38 0.5945 60.45
1090 1.1786 65.62 0.6494 58.19
1100 1.1644 59.38 0.6261 59.79
1110 0.9002 71.88 0.4924 58.63
1120 1.2808 62.50 0.5764 60.38
1130 1.0506 59.38 0.5626 60.57
1140 1.1968 53.12 0.6070 58.26
1150 1.6803 46.88 0.5322 57.91
1160 1.0137 65.62 0.5534 56.69
1170 1.2937 50.00 0.5591 59.43
1180 0.9745 65.62 0.5186 59.05
1190 1.3364 53.12 0.5623 58.26
1200 0.9147 65.62 0.5153 53.94
1210 1.6594 53.12 0.5649 53.72
